232,242262071,Closalic Ointment,13,0,0,na,0,1,129.6,150,0,0,,fasle,1,a,Admin,,,,1,1,73,1
233,242417071,zonyra cream,5,0,0,na,0,1,220,250,0,0,,fasle,1,a,Admin,,,,1,1,73,1
234,242419071,ECZacort cream,5,0,0,na,0,1,175,200,0,0,,fasle,1,a,Admin,,,,1,1,73,1
235,252983,under eye,5,0,0,na,0,1,1957.5,2250,0,0,,fasle,1,a,Admin,,,,1,1,27,1
236,267527071,SUIDERMCREAM,5,0,0,na,0,1,264,300,0,0,,fasle,1,a,Admin,,,,1,1,43,1
237,267544071,Clascon Cream,43,0,0,na,0,1,790,900,0,0,,fasle,1,a,Admin,,,,1,1,43,1
238,2.82779E+11,Avene Xera Calm A.D,20,0,0,na,0,1,2600,2950,0,0,,fasle,1,a,Admin,,,,1,1,72,1
239,3001,Ethiglo Spray,5,0,0,na,0,1,2200,2530,0,0,,fasle,1,a,Admin,,,,1,1,50,1
240,3002,a2lite,7,0,0,na,0,1,1140,1325,0,0,,fasle,1,a,Admin,,,,1,1,50,1
241,3004,Avene Gel,16,0,0,na,0,1,1420,1600,0,0,,fasle,1,a,Admin,,,,1,1,72,1
242,3005,Babe Anti Hair Loss Shampoo,10,0,0,na,0,1,1565,1800,0,0,,fasle,1,a,Admin,,,,1,1,18,1
243,3006,Babe 10% Urea Lotion,24,0,0,na,0,1,2000,2300,0,0,,fasle,1,a,Admin,,,,1,1,18,1
244,3007,ac norn active wash,10,0,0,na,0,1,1572.5,1850,0,0,,fasle,1,a,Admin,,,,1,1,14,1
245,3008,ac norn total control,4,0,0,na,0,1,1691.5,1990,0,0,,fasle,1,a,Admin,,,,1,1,14,1
246,3010,glutathione body lotion,10,0,0,na,0,1,1050,1208,0,0,,fasle,1,a,Admin,,,,1,1,50,1
247,3012,polytar liquid,16,0,0,na,0,1,660,750,0,0,,fasle,1,a,Admin,,,,1,1,65,1
248,3015,nizoder 2%,16,0,0,na,0,1,201,230,0,0,,fasle,1,a,Admin,,,,1,1,69,1
249,3016,floxia moisturizing gel,7,0,0,na,0,1,1600,1800,0,0,,fasle,1,a,Admin,,,,1,1,8,1
250,3017,floxia spf 50,7,0,0,na,0,1,1235,1460,0,0,,fasle,1,a,Admin,,,,1,1,8,1
251,3019,v acto sperm,3,0,0,na,0,1,40,50,0,0,,fasle,1,a,Admin,,,,1,1,31,1
252,3020,Tranacix,5,0,0,na,0,1,1533,2190,0,0,,fasle,1,a,Admin,,,,1,1,57,1
253,3021,veinco gel,7,0,0,na,0,1,1512,1890,0,0,,fasle,1,a,Admin,,,,1,1,11,1
254,3023,Androbain,5,0,0,na,0,1,3588,4514,0,0,,fasle,1,a,Admin,,,,1,1,53,1
255,3024,Minocin tab,24,0,0,na,0,1,21.75,25,0,0,,fasle,1,a,Admin,,,,1,1,69,1
256,3025,canvo tab,24,0,0,na,0,1,105,120,0,0,,fasle,1,a,Admin,,,,1,1,4,1
257,3026,self care gel,7,0,0,na,0,1,722.5,850,0,0,,fasle,1,a,Admin,,,,1,1,14,1
258,3027,eye balm,2,0,0,na,0,1,1218,1400,0,0,,fasle,1,a,Admin,,,,1,1,14,1
259,3.0315E+12,Unitone 4 white advanced serum,15,0,0,na,0,1,1600,2000,0,0,,fasle,1,a,Admin,,,,1,1,27,1
260,3032,Retinol night cream,5,0,0,na,0,1,2400,2760,0,0,,fasle,1,a,Admin,,,,1,1,50,1
261,3033,Retinol cream cleanser,4,0,0,na,0,1,1500,1725,0,0,,fasle,1,a,Admin,,,,1,1,50,1
262,3034,Retinol day cream,5,0,0,na,0,1,2400,2760,0,0,,fasle,1,a,Admin,,,,1,1,50,1
263,3035,Retinol eye gel,7,0,0,na,0,1,1340,1500,0,0,,fasle,1,a,Admin,,,,1,1,50,1
264,3036,Retinol gel cleanser,4,0,0,na,0,1,1500,1725,0,0,,fasle,1,a,Admin,,,,1,1,50,1
265,3037,Derma anti dandruf shampoo,16,0,0,na,0,1,600,695,0,0,,fasle,1,a,Admin,,,,1,1,59,1
266,3038,acne wash,18,0,0,na,0,1,380,450,0,0,,fasle,1,a,Admin,,,,1,1,8,1
267,3040,revital 32,3,0,0,na,0,1,250.8,285,0,0,,fasle,1,a,Admin,,,,1,1,1,1
268,3041,mpm cpi,13,0,0,na,0,1,1750,2000,0,0,,fasle,1,a,Admin,,,,1,1,35,1
269,3043,avene mat,7,0,0,na,0,1,1087,1250,0,0,,fasle,1,a,Admin,,,,1,1,72,1
270,3046,teen derm hydra,5,0,0,na,0,1,1120,1400,0,0,,fasle,1,a,Admin,,,,1,1,27,1
271,3049,halotaz lotion,10,0,0,na,0,1,528,600,0,0,,fasle,1,a,Admin,,,,1,1,2,1
272,3050,bet a 0.50,24,0,0,na,0,1,0.61,0.7,0,0,,fasle,1,a,Admin,,,,1,1,2,1
273,3051,avene physiolift nuit night,5,0,0,na,0,1,4350,4950,0,0,,fasle,1,a,Admin,,,,1,1,72,1
274,3052,frabex 500,3,0,0,na,0,1,17.4,20,0,0,,fasle,1,a,Admin,,,,1,1,62,1
275,3053,zanthin 4,3,0,0,na,0,1,19.15,22,0,0,,fasle,1,a,Admin,,,,1,1,62,1
276,3056,erectttomax,3,0,0,na,0,1,26.4,30,0,0,,fasle,1,a,Admin,,,,1,1,37,1
277,3057,giloba 120,24,0,0,na,0,1,13.06,15,0,0,,fasle,1,a,Admin,,,,1,1,62,1
278,3058,biomark,5,0,0,na,0,1,594,6675,0,0,,fasle,1,a,Admin,,,,1,1,66,1
279,3059,hyfac,5,0,0,na,0,1,2200,2500,0,0,,fasle,1,a,Admin,,,,1,1,67,1
280,3060,acnemad a ,5,0,0,na,0,1,691,785,0,0,,fasle,1,a,Admin,,,,1,1,40,1
281,3062,paner,24,0,0,na,0,1,1584,1800,0,0,,fasle,1,a,Admin,,,,1,1,52,1
282,3067,remus 3%,5,0,0,na,0,1,132,150,0,0,,fasle,1,a,Admin,,,,1,1,62,1
283,321589647,xpos,24,0,0,na,0,1,175,200,0,0,,fasle,1,a,Admin,,,,1,1,62,1
284,323591064,cap Tret 20mg,3,0,0,na,0,1,40,55,0,0,,fasle,1,a,Admin,,,,1,1,51,1
285,325356,apemilast 30mg,24,0,0,na,0,1,0,60,0,0,,fasle,1,a,Admin,,,,1,1,28,1
286,3258963,elidel cream,5,0,0,na,0,1,1250,1406,0,0,,fasle,1,a,Admin,,,,1,1,28,1
287,3.28277E+12,saligo fach wash,4,0,0,na,0,1,783,900,0,0,,fasle,1,a,Admin,,,,1,1,47,1
288,3.28278E+12,triacneal expert,5,0,0,na,0,1,1740,2000,0,0,,fasle,1,a,Admin,,,,1,1,73,1
289,3.2877E+11,eauthermale avene,9,0,0,na,0,1,672,650,0,0,,fasle,1,a,Admin,,,,1,1,72,1
290,33622,avene cleanace 50+,7,0,0,na,0,1,1566,1800,0,0,,fasle,1,a,Admin,,,,1,1,72,1
291,3.40132E+12,alodermal,5,0,0,na,0,1,1722,1980,0,0,,fasle,1,a,Admin,,,,1,1,57,1
292,3.40134E+12,vitiskin hydrogel,7,0,0,na,0,1,1915,2200,0,0,,fasle,1,a,Admin,,,,1,1,27,1
293,3.40135E+12,atoderm preventive atp 2,10,0,0,na,0,1,1760,2000,0,0,,fasle,1,a,Admin,,,,1,1,7,1
294,34013478694,abcderm moussant/ foaming cleanser,10,0,0,na,0,1,1566,1800,0,0,,fasle,1,a,Admin,,,,1,1,7,1
295,3.40135E+12,cicabio lotion CICL,10,0,0,na,0,1,1350,1500,0,0,,fasle,1,a,Admin,,,,1,1,7,1
296,3.40135E+12,Sebium hydra,5,0,0,na,0,1,1566,1800,0,0,,fasle,1,a,Admin,,,,1,1,7,1
297,3.40135E+12,secalia ultra,10,0,0,na,0,1,1043.48,1200,0,0,,fasle,1,a,Admin,,,,1,1,27,1
298,3.40135E+12,photo derm akn mat fluid spf 30 (PHAN3),5,0,0,na,0,1,1480,1700,0,0,,fasle,1,a,Admin,,,,1,1,7,1
299,3.40135E+12,Porp hyral hsp derm,5,0,0,na,0,1,1622.55,1865,0,0,,fasle,1,a,Admin,,,,1,1,53,1
300,3.40136E+12,sebium global,5,0,0,na,0,1,1130.43,1300,0,0,,fasle,1,a,Admin,,,,1,1,7,1
301,3.40136E+12,ruboril expert spf 50+,5,0,0,na,0,1,1120,1400,0,0,,fasle,1,a,Admin,,,,1,1,27,1
302,3.4014E+12,sensibio ds+ cream,5,0,0,na,0,1,1566,1800,0,0,,fasle,1,a,Admin,,,,1,1,7,1
303,3.4014E+13,ato derm intensive soap (ACTB),18,0,0,na,0,1,870,1000,0,0,,fasle,1,a,Admin,,,,1,1,7,1
304,3.40154E+12,Dermobiono Hair and Nails Cap,3,0,0,na,0,1,66.25,76.25,0,0,,fasle,1,a,Admin,,,,1,1,53,1
305,3.40155E+12,lactibiane enfant sachet,14,0,0,na,0,1,2520,2905,0,0,,fasle,1,a,Admin,,,,1,1,53,1
306,3.40156E+12,photo derm max aquafluid spf 50+(phaf),5,0,0,na,0,1,1217.39,1400,0,0,,fasle,1,a,Admin,,,,1,1,7,1
307,3.40156E+12,white objective moussant/cleanser,10,0,0,na,0,1,1217.39,1400,0,0,,fasle,1,a,Admin,,,,1,1,7,1
308,3.40158E+12,abcderm peri oral,5,0,0,na,0,1,1304.35,1800,0,0,,fasle,1,a,Admin,,,,1,1,7,1
309,3.40158E+12,sebium foaming gel SEFG,7,0,0,na,0,1,1566,1800,0,0,,fasle,1,a,Admin,,,,1,1,7,1
310,33412629,Prok,24,0,0,na,0,1,8.69,10,0,0,,fasle,1,a,Admin,,,,1,1,47,1
311,34563210,Oilent lotion,10,0,0,na,0,1,740,850,0,0,,fasle,1,a,Admin,,,,1,1,49,1
312,3456321987,illuminate,5,0,0,na,0,1,3771,4190,0,0,,fasle,1,a,Admin,,,,1,1,11,1
313,3.70028E+12,Topi Crem UR 10 Anti Calluses Foot Cream,5,0,0,na,0,1,2015,2300,0,0,,fasle,1,a,Admin,,,,1,1,26,1
314,3.70028E+12,ToPI Cream Mela Correctrice Day Cream,5,0,0,na,0,1,4265,4900,0,0,,fasle,1,a,Admin,,,,1,1,26,1
315,3.70028E+12,Topi Cream Mela Correctora Night Cream,5,0,0,na,0,1,4265,4900,0,0,,fasle,1,a,Admin,,,,1,1,26,1
316,3.70028E+12,Topi Cream CICA Soothing Cream,5,0,0,na,0,1,1850,2100,0,0,,fasle,1,a,Admin,,,,1,1,26,1
317,3.70028E+12,Topi Cream PV/DS,5,0,0,na,0,1,2200,2500,0,0,,fasle,1,a,Admin,,,,1,1,26,1
318,3.70028E+12,Topicream,7,0,0,na,0,1,1850,2100,0,0,,fasle,1,a,Admin,,,,1,1,26,1
319,3.70028E+12,Topicrem AC Compensating moistrurirzing cream,5,0,0,na,0,1,2000,2300,0,0,,fasle,1,a,Admin,,,,1,1,26,1
320,3.70028E+12,Topi cream activo,5,0,0,na,0,1,2175,2500,0,0,,fasle,1,a,Admin,,,,1,1,26,1
321,3.70028E+12,topicream da emollient oil,7,0,0,na,0,1,250,2500,0,0,,fasle,1,a,Admin,,,,1,1,26,1
322,3.70028E+12,topi cream calm + rich soothing cream,5,0,0,na,0,1,1915,2200,0,0,,fasle,1,a,Admin,,,,1,1,26,1
323,3.70028E+12,topicream body milk,5,0,0,na,0,1,1180,1350,0,0,,fasle,1,a,Admin,,,,1,1,26,1
324,3.70028E+12,Topicream ur 10 crema alisadora antirugosidades,5,0,0,na,0,1,1970,2250,0,0,,fasle,1,a,Admin,,,,1,1,26,1
325,3.70028E+12,Topicrem bar,5,0,0,na,0,1,880,1000,0,0,,fasle,1,a,Admin,,,,1,1,26,1
326,3.70028E+12,Topicrem AH3 global anti aging cream,5,0,0,na,0,1,4870,5600,0,0,,fasle,1,a,Admin,,,,1,1,26,1
327,3.70111E+13,PIGemt Bio Foaming Cream,5,0,0,na,0,1,1565,1800,0,0,,fasle,1,a,Admin,,,,1,1,69,1
328,3.70113E+12,Photo Derm Spot Age 50+,21,0,0,na,0,1,1217.5,1400,0,0,,fasle,1,a,Admin,,,,1,1,7,1
329,3.70113E+12,Sebium actif gel,7,0,0,na,0,1,1740,2000,0,0,,fasle,1,a,Admin,,,,1,1,69,1
330,3.70115E+12,lactibiane topic ad,5,0,0,na,0,1,3200,3720,0,0,,fasle,1,a,Admin,,,,1,1,53,1
331,3.76004E+12,ginkolium lip care,9,0,0,na,0,1,400,460,0,0,,fasle,1,a,Admin,,,,1,1,53,1
332,3.76004E+12,ginkolium head care,5,0,0,na,0,1,840,970,0,0,,fasle,1,a,Admin,,,,1,1,53,1
333,3.76004E+12,ginkolium cream,5,0,0,na,0,1,990,1140,0,0,,fasle,1,a,Admin,,,,1,1,53,1
334,3.76004E+12,ginkolium lotion,10,0,0,na,0,1,1620,1865,0,0,,fasle,1,a,Admin,,,,1,1,53,1
335,3.7601E+12,depi white eye control gel,7,0,0,na,0,1,1043,1200,0,0,,fasle,1,a,Admin,,,,1,1,69,1
336,3.7601E+12,depi white body millk,10,0,0,na,0,1,1305,1500,0,0,,fasle,1,a,Admin,,,,1,1,69,1
337,3.7601E+12,Sebionex,7,0,0,na,0,1,695.65,800,0,0,,fasle,1,a,Admin,,,,1,1,69,1
338,3.7601E+12,Depi White M SPF 50+,5,0,0,na,0,1,1218,1400,0,0,,fasle,1,a,Admin,,,,1,1,69,1
339,3.76027E+12,Metro Ruboril,5,0,0,na,0,1,1120,1400,0,0,,fasle,1,a,Admin,,,,1,1,27,1
340,3.8E+12,Foot Ness rough skin & callus cream,5,0,0,na,0,1,380,437,0,0,,fasle,1,a,Admin,,,,1,1,50,1
341,3.80002E+11,foot ness spray,20,0,0,na,0,1,1220,1400,0,0,,fasle,1,a,Admin,,,,1,1,49,1
342,3.83004E+12,Contrakel 30ml,5,0,0,na,0,1,1000,1980,0,0,,fasle,1,a,Admin,,,,1,1,53,1
343,3.83004E+12,DR Depigment Cream,5,0,0,na,0,1,2000,2300,0,0,,fasle,1,a,Admin,,,,1,1,53,1
344,3.83473E+12,Extra Hair Serum,5,0,0,na,0,1,840,1080,0,0,,fasle,1,a,Admin,,,,1,1,58,1
345,41123214,vitilsi gel,7,0,0,na,0,1,2390,2990,0,0,,fasle,1,a,Admin,,,,1,1,57,1
346,41253685,quasix gel,24,0,0,na,0,1,1323,1890,0,0,,fasle,1,a,Admin,,,,1,1,57,1
347,41885083029,germar 500mg,3,0,0,na,0,1,10.8,24.3,0,0,,fasle,1,a,Admin,,,,1,1,47,1
348,4.23372E+11,genove anti hair loss shampoo,16,0,0,na,0,1,2003,2300,0,0,,fasle,1,a,Admin,,,,1,1,50,1
349,4.23373E+11,genosun post solar,5,0,0,na,0,1,1460,1680,0,0,,fasle,1,a,Admin,,,,1,1,50,1
350,4.26013E+12,eczolan oint,13,0,0,na,0,1,1251,1390,0,0,,fasle,1,a,Admin,,,,1,1,11,1
351,4.26013E+12,ancolan gel,7,0,0,na,0,1,1161,1290,0,0,,fasle,1,a,Admin,,,,1,1,11,1
352,4.26013E+11,atopic derma,5,0,0,na,0,1,1341,1490,0,0,,fasle,1,a,Admin,,,,1,1,11,1
353,4.26013E+12,vitamin c serum,10,0,0,na,0,1,1320,1520,0,0,,fasle,1,a,Admin,,,,1,1,10,1
354,43009169,alo dermal face cream,5,0,0,na,0,1,1265,1580,0,0,,fasle,1,a,Admin,,,,1,1,57,1
355,43009176,aloe dermal hands cream,5,0,0,na,0,1,1264,1580,0,0,,fasle,1,a,Admin,,,,1,1,57,1
356,43010156,rigen forte,3,0,0,na,0,1,49.5,66,0,0,,fasle,1,a,Admin,,,,1,1,57,1
357,43342001375,zalain cream,5,0,0,na,0,1,783,900,0,0,,fasle,1,a,Admin,,,,1,1,72,1
358,4.37001E+11,pediatric emoliente,5,0,0,na,0,1,1392,1600,0,0,,fasle,1,a,Admin,,,,1,1,47,1
359,4.37011E+11,Babe 100,7,0,0,na,0,1,652,750,0,0,,fasle,1,a,Admin,,,,1,1,18,1
360,4.37011E+11,Babe Oil Soap,18,0,0,na,0,1,652,750,0,0,,fasle,1,a,Admin,,,,1,1,18,1
361,456321789,Posanox,24,0,0,na,0,1,172,200,0,0,,fasle,1,a,Admin,,,,1,1,46,1
362,456563214,Genove Fluidbase gel,7,0,0,na,0,1,1500.75,1725,0,0,,fasle,1,a,Admin,,,,1,1,50,1
363,457896321,Block T 500,24,0,0,na,0,1,15.66,18,0,0,,fasle,1,a,Admin,,,,1,1,19,1
364,478482,Noreva,10,0,0,na,0,1,1983.36,2280,0,0,,fasle,1,a,Admin,,,,1,1,72,1
365,5.02538E+11,Odaban Cream,10,0,0,na,0,1,1282.5,1530,0,0,,fasle,1,a,Admin,,,,1,1,45,1
366,5.0603E+12,Silderm Scar Gel,7,0,0,na,0,1,1920,2400,0,0,,fasle,1,a,Admin,,,,1,1,68,1
367,5.06039E+12,Rejuvenate 50ml,5,0,0,na,0,1,3150,3500,0,0,,fasle,1,a,Admin,,,,1,1,11,1
368,5.06039E+12,Iliuminate 50ml,5,0,0,na,0,1,3770,4190,0,0,,fasle,1,a,Admin,,,,1,1,11,1
369,5.06039E+12,Revive Cream,5,0,0,na,0,1,4490,4990,0,0,,fasle,1,a,Admin,,,,1,1,67,1
370,5.20289E+12,volpa derm nails,7,0,0,na,0,1,595,700,0,0,,fasle,1,a,Admin,,,,1,1,14,1
371,5.20289E+12,proflamin cream,5,0,0,na,0,1,1105,1300,0,0,,fasle,1,a,Admin,,,,1,1,14,1
372,5.20289E+12,keratolytic cream,5,0,0,na,0,1,1488,1750,0,0,,fasle,1,a,Admin,,,,1,1,14,1
373,5.20289E+12,cell balance cream,5,0,0,na,0,1,1488,1750,0,0,,fasle,1,a,Admin,,,,1,1,14,1
374,5.2048E+12,zetasin jelly 90 ml,7,0,0,na,0,1,1150,1300,0,0,,fasle,1,a,Admin,,,,1,1,29,1
375,5.2048E+12,Nails Gel,7,0,0,na,0,1,1350,1520,0,0,,fasle,1,a,Admin,,,,1,1,47,1
376,5.2048E+12,Silico Gel (Froika),7,0,0,na,0,1,1300,1465,0,0,,fasle,1,a,Admin,,,,1,1,29,1
377,52777270,Derma Care Soap,18,0,0,na,0,1,415,490,0,0,,fasle,1,a,Admin,,,,1,1,47,1
378,54,ABCDerm Shampoo,16,0,0,na,0,1,1566,1800,0,0,,fasle,1,a,Admin,,,,1,1,7,1
379,5.90012E+12,Oillan emulsion,10,0,0,na,0,1,2130,2450,0,0,,fasle,1,a,Admin,,,,1,1,10,1
380,5.90439E+12,Acne Clarifying Face serum,5,0,0,na,0,1,948.43,1090,0,0,,fasle,1,a,Admin,,,,1,1,28,1
381,5.90567E+12,Supraman,3,0,0,na,0,1,43.5,49,0,0,,fasle,1,a,Admin,,,,1,1,71,1
382,60000005,gen. pilo,16,0,0,na,0,1,2010,2300,0,0,,fasle,1,a,Admin,,,,1,1,49,1
383,6000004,inti 60 ml,4,0,0,na,0,1,457,525,0,0,,fasle,1,a,Admin,,,,1,1,63,1
384,6002,Nails Gel,7,0,0,na,0,1,1125,1275,0,0,,fasle,1,a,Admin,,,,1,1,29,1
385,6005,Azimex 500mg,24,0,0,na,0,1,30.93,35,0,0,,fasle,1,a,Admin,,,,1,1,19,1
386,6006,Tacrolim 0.1%,13,0,0,na,0,1,176.02,200,0,0,,fasle,1,a,Admin,,,,1,1,33,1
387,6008,Fibrino 500mg,3,0,0,na,0,1,13.2,15,0,0,,fasle,1,a,Admin,,,,1,1,61,1
388,6009,Dumax 30mg,24,0,0,na,0,1,26.4,30,0,0,,fasle,1,a,Admin,,,,1,1,61,1
389,6012,Crusaderm Ointment 10gm,13,0,0,na,0,1,432.54,500,0,0,,fasle,1,a,Admin,,,,1,1,33,1
390,6014,D-Rise 40000 IU,3,0,0,na,0,1,30.8,35,0,0,,fasle,1,a,Admin,,,,1,1,6,1
391,6015,D-Rise 2000 IU,24,0,0,na,0,1,2,2.5,0,0,,fasle,1,a,Admin,,,,1,1,6,1
392,6017,Betamesal Scalp Lotion,10,0,0,na,0,1,132,150,0,0,,fasle,1,a,Admin,,,,1,1,33,1
393,6018,Itracon USP 100mg,3,0,0,na,0,1,13.24,15,0,0,,fasle,1,a,Admin,,,,1,1,43,1
394,6021,Topiclo's Ointment,13,0,0,na,0,1,61.6,70,0,0,,fasle,1,a,Admin,,,,1,1,61,1
395,6022,Lorix 30gm Cream,5,0,0,na,0,1,48,55,0,0,,fasle,1,a,Admin,,,,1,1,46,1
396,6023,Valarux 1gm,24,0,0,na,0,1,65.16,75,0,0,,fasle,1,a,Admin,,,,1,1,46,1
397,6025,Astagen 4mg Causule,3,0,0,na,0,1,19.3,22,0,0,,fasle,1,a,Admin,,,,1,1,23,1
398,6029,Voricon Tab 50mg,24,0,0,na,0,1,43,50,0,0,,fasle,1,a,Admin,,,,1,1,23,1
399,6030,Myoderm Sunscreen Gel,21,0,0,na,0,1,870,990,0,0,,fasle,1,a,Admin,,,,1,1,70,1
400,6031,Myoderm Face Wash,4,0,0,na,0,1,870,1000,0,0,,fasle,1,a,Admin,,,,1,1,70,1
401,6035,Anasone  Tablet,24,0,0,na,0,1,205,245,0,0,,fasle,1,a,Admin,,,,1,1,29,1
402,6065,Radiate 50ml,5,0,0,na,0,1,3510,3900,0,0,,fasle,1,a,Admin,,,,1,1,11,1
403,6.09614E+11,Ceramoz Mosquito Repelent,5,0,0,na,0,1,1043.48,1200,0,0,,fasle,1,a,Admin,,,,1,1,27,1
404,6135362,Sebium Pore Refiner Cream,5,0,0,na,0,1,1392,1600,0,0,,fasle,1,a,Admin,,,,1,1,7,1
405,65412398,HSN Formula,3,0,0,na,0,1,800,1000,0,0,,fasle,1,a,Admin,,,,1,1,55,1
406,654123987,T 5 lotion,10,0,0,na,0,1,995,1170,0,0,,fasle,1,a,Admin,,,,1,1,51,1
407,660747,gluta whitening,15,0,0,na,0,1,1460,1680,0,0,,fasle,1,a,Admin,,,,1,1,57,1
408,661591,Gluta Glutathione vitamin c,15,0,0,na,0,1,1470,1650,0,0,,fasle,1,a,Admin,,,,1,1,57,1
409,663106,Gluta C body Lotion,10,0,0,na,0,1,1470,1690,0,0,,fasle,1,a,Admin,,,,1,1,57,1
410,663137,Gluta powder,14,0,0,na,0,1,1374,1580,0,0,,fasle,1,a,Admin,,,,1,1,57,1
411,70018,Alfacort Injection,9,0,0,na,0,1,52.8,60,0,0,,fasle,1,a,Admin,,,,1,1,73,1
412,70020,Neutriderm Body Brightening Body Lotion,10,0,0,na,0,1,2464,2800,0,0,,fasle,1,a,Admin,,,,1,1,63,1
413,70021,Sunny Time Sun block Cream,5,0,0,na,0,1,343.2,390,0,0,,fasle,1,a,Admin,,,,1,1,17,1
414,70025,Eazy Jelly,7,0,0,na,0,1,163,175,0,0,,fasle,1,a,Admin,,,,1,1,47,1
415,7.00282E+11,Topi crem baby my 1st ultra- moisturizing milk,10,0,0,na,0,1,2175,2500,0,0,,fasle,1,a,Admin,,,,1,1,26,1
416,70029,trimazole,7,0,0,na,0,1,59.84,68,0,0,,fasle,1,a,Admin,,,,1,1,47,1
417,70030,nafgal cream 10mg,5,0,0,na,0,1,70.4,80,0,0,,fasle,1,a,Admin,,,,1,1,43,1
418,70032,Lulider Cream 30mg,5,0,0,na,0,1,246.42,280,0,0,,fasle,1,a,Admin,,,,1,1,43,1
419,70035,Refer Stretchmark Remover,5,0,0,na,0,1,750,863,0,0,,fasle,1,a,Admin,,,,1,1,24,1
420,70040,Solaire SPF 50+ Cream,5,0,0,na,0,1,1270,1410,0,0,,fasle,1,a,Admin,,,,1,1,53,1
421,70041,Fusibac h cream,5,0,0,na,0,1,110,125,0,0,,fasle,1,a,Admin,,,,1,1,19,1
422,70043,dumax 60 mg,24,0,0,na,0,1,44,50,0,0,,fasle,1,a,Admin,,,,1,1,61,1
423,70046,US Biotin,24,0,0,na,0,1,530,600,0,0,,fasle,1,a,Admin,,,,1,1,44,1
424,70048,Sunblock SPF 50+,17,0,0,na,0,1,1065,1210,0,0,,fasle,1,a,Admin,,,,1,1,17,1
425,70050,Clinail Nail,5,0,0,na,0,1,440,500,0,0,,fasle,1,a,Admin,,,,1,1,33,1
426,70051,Dancel Shampoo,16,0,0,na,0,1,202.41,230,0,0,,fasle,1,a,Admin,,,,1,1,33,1
427,70052,Azta Cap,3,0,0,na,0,1,19.4,22,0,0,,fasle,1,a,Admin,,,,1,1,33,1
428,70053,Lulider Cream 30mg,5,0,0,na,0,1,88,100,0,0,,fasle,1,a,Admin,,,,1,1,43,1
429,70054,Calgum jr gummy tablet 30S,24,0,0,na,0,1,185,210,0,0,,fasle,1,a,Admin,,,,1,1,66,1
430,70055,Rejoy 7.5,24,0,0,na,0,1,4.87,6.5,0,0,,fasle,1,a,Admin,,,,1,1,66,1
431,70056,E70056 Molent Lotion,10,0,0,na,0,1,187.41,250,0,0,,fasle,1,a,Admin,,,,1,1,62,1
432,70058,Emolent Lotion,10,0,0,na,0,1,187.41,250,0,0,,fasle,1,a,Admin,,,,1,1,62,1
433,70062,Curafin,5,0,0,na,0,1,246.4,280,0,0,,fasle,1,a,Admin,,,,1,1,62,1
434,70105,Clopirox,5,0,0,na,0,1,96.8,110,0,0,,fasle,1,a,Admin,,,,1,1,62,1
435,7.17057E+11,EMUCARE OIL/ GEL,7,0,0,na,0,1,1432,1790,0,0,,fasle,1,a,Admin,,,,1,1,57,1
436,7.17057E+11,EMUCARE Cream,5,0,0,na,0,1,1432,1790,0,0,,fasle,1,a,Admin,,,,1,1,57,1
437,7200010,Anti Ageing Body Cream,5,0,0,na,0,1,1445,1700,0,0,,fasle,1,a,Admin,,,,1,1,14,1
438,72005,Soricap 10mg,3,0,0,na,0,1,34.85,40,0,0,,fasle,1,a,Admin,,,,1,1,69,1
439,72034251,Genove Zinc,18,0,0,na,0,1,2000,2300,0,0,,fasle,1,a,Admin,,,,1,1,24,1
440,730005,Sudoderm,5,0,0,na,0,1,193.66,220,0,0,,fasle,1,a,Admin,,,,1,1,43,1
441,73000dbl,Frezykelf soft cream,5,0,0,na,0,1,1147.5,1350,0,0,,fasle,1,a,Admin,,,,1,1,14,1
442,73070848,remus 0.1/30 gm,13,0,0,na,0,1,815,1000,0,0,,fasle,1,a,Admin,,,,1,1,62,1
443,7500000,anti grey hai tab,24,0,0,na,0,1,62.17,70,0,0,,fasle,1,a,Admin,,,,1,1,30,1
444,750004,gb-60,24,0,0,na,0,1,18.55,21,0,0,,fasle,1,a,Admin,,,,1,1,31,1
445,75124569,Regeneum Hair Serum,15,0,0,na,0,1,1650,1880,0,0,,fasle,1,a,Admin,,,,1,1,9,1
446,751245698,Bioliq Brightening Cream,5,0,0,na,0,1,1200,1370,0,0,,fasle,1,a,Admin,,,,1,1,9,1
447,75284711,Ceradean Cream,24,0,0,na,0,1,960,1200,0,0,,fasle,1,a,Admin,,,,1,1,27,1
448,758123478,Retik,24,0,0,na,0,1,2170,2495,0,0,,fasle,1,a,Admin,,,,1,1,50,1
449,75846921,Pigmentbio Sensitive Areas,24,0,0,na,0,1,2112,2800,0,0,,fasle,1,a,Admin,,,,1,1,69,1
450,75891452,Kozilite H 20g,24,0,0,na,0,1,700,805,0,0,,fasle,1,a,Admin,,,,1,1,50,1
451,75892,Sernaz Cream,24,0,0,na,0,1,638,750,0,0,,fasle,1,a,Admin,,,,1,1,51,1
452,75894,Livitra DS,3,0,0,na,0,1,72.3,85,0,0,,fasle,1,a,Admin,,,,1,1,51,1
453,758945,t5 Lotion,10,0,0,na,0,1,909,1070,0,0,,fasle,1,a,Admin,,,,1,1,51,1
454,76000,neofollics andy grey hair,24,0,0,na,0,1,62.17,70,0,0,,fasle,1,a,Admin,,,,1,1,47,1
